# MSD for model_a from trajectories/model_a_ramp_1200K.lammpstrj
# unwrapped=True; n_li=4; dt_fs=0.25; frame_steps=100; frame_dt_ps=0.025000
# columns: lag time (ps), 3D MSD, x-y MSD, z MSD (all A^2), time origins averaged, Li atoms averaged
time_ps,msd_3d_A2,msd_xy_A2,msd_z_A2,n_origins,n_li
4.650000,1060.611205,1059.366966,1.244239,215,4
4.675000,1071.243490,1070.003149,1.240340,214,4
4.700000,1081.884193,1080.660214,1.223980,213,4
4.725000,1092.557695,1091.358955,1.198740,212,4
4.750000,1103.287918,1102.118827,1.169091,211,4
4.775000,1114.075002,1112.935002,1.140000,210,4
4.800000,1124.926035,1123.810261,1.115774,209,4
4.825000,1135.804093,1134.704592,1.099502,208,4
4.850000,1146.708509,1145.616631,1.091877,207,4
4.875000,1157.648043,1156.552230,1.095812,206,4
4.900000,1168.633419,1167.520475,1.112943,205,4
4.925000,1179.679191,1178.539356,1.139834,204,4
4.950000,1190.771378,1189.598333,1.173046,203,4
4.975000,1201.885432,1200.674278,1.211154,202,4
5.000000,1213.026845,1211.775594,1.251251,201,4
5.025000,1224.226235,1222.938310,1.287925,200,4
5.050000,1235.475375,1234.160511,1.314865,199,4
5.075000,1246.723450,1245.392327,1.331123,198,4
5.100000,1257.957400,1256.619277,1.338124,197,4
5.125000,1269.206810,1267.870579,1.336231,196,4
5.150000,1280.475228,1279.147004,1.328224,195,4
5.175000,1291.732465,1290.416685,1.315780,194,4
5.200000,1302.949512,1301.650608,1.298904,193,4
5.225000,1314.135100,1312.857844,1.277256,192,4
5.250000,1325.316605,1324.065652,1.250953,191,4
5.275000,1336.512688,1335.289623,1.223065,190,4
5.300000,1347.728910,1346.528986,1.199924,189,4
5.325000,1358.977960,1357.788689,1.189271,188,4
5.350000,1370.289178,1369.097191,1.191987,187,4
5.375000,1381.675481,1380.469427,1.206054,186,4
5.400000,1393.142138,1391.911476,1.230662,185,4
5.425000,1404.678996,1403.417674,1.261322,184,4
5.450000,1416.280485,1414.984982,1.295503,183,4
5.475000,1427.966273,1426.635795,1.330478,182,4
5.500000,1439.713697,1438.350469,1.363229,181,4
5.525000,1451.496857,1450.107790,1.389067,180,4
5.550000,1463.297952,1461.893540,1.404413,179,4
5.575000,1475.119115,1473.709599,1.409516,178,4
5.600000,1486.959249,1485.556714,1.402535,177,4
5.625000,1498.826636,1497.444878,1.381758,176,4
5.650000,1510.736058,1509.384491,1.351567,175,4
5.675000,1522.730487,1521.409146,1.321341,174,4
5.700000,1534.829000,1533.531238,1.297762,173,4
5.725000,1547.005429,1545.716613,1.288817,172,4
5.750000,1559.252397,1557.961196,1.291201,171,4
5.775000,1571.538151,1570.238680,1.299472,170,4
5.800000,1583.857242,1582.546929,1.310313,169,4
5.825000,1596.202730,1594.879740,1.322990,168,4
5.850000,1608.561060,1607.224559,1.336500,167,4
5.875000,1620.935510,1619.585037,1.350473,166,4
5.900000,1633.321307,1631.954034,1.367273,165,4
5.925000,1645.717518,1644.331259,1.386259,164,4
5.950000,1658.144953,1656.733914,1.411039,163,4
5.975000,1670.624880,1669.184291,1.440588,162,4
6.000000,1683.159291,1681.687306,1.471985,161,4
6.025000,1695.752848,1694.248039,1.504809,160,4
6.050000,1708.410037,1706.873214,1.536823,159,4
6.075000,1721.125879,1719.561564,1.564316,158,4
6.100000,1733.918556,1732.335310,1.583246,157,4
6.125000,1746.775312,1745.185998,1.589314,156,4
6.150000,1759.670576,1758.087139,1.583438,155,4
6.175000,1772.572065,1771.009166,1.562899,154,4
6.200000,1785.469136,1783.944511,1.524625,153,4
6.225000,1798.359787,1796.885745,1.474042,152,4
6.250000,1811.247943,1809.826710,1.421233,151,4
6.275000,1824.147979,1822.773283,1.374696,150,4
6.300000,1837.081642,1835.740412,1.341230,149,4
6.325000,1850.083209,1848.756343,1.326866,148,4
6.350000,1863.136090,1861.800829,1.335261,147,4
6.375000,1876.230016,1874.870643,1.359373,146,4
6.400000,1889.335403,1887.945525,1.389878,145,4
6.425000,1902.431117,1901.011643,1.419474,144,4
6.450000,1915.489203,1914.046184,1.443019,143,4
6.475000,1928.526180,1927.067053,1.459127,142,4
6.500000,1941.541546,1940.072753,1.468793,141,4
6.525000,1954.555006,1953.079893,1.475113,140,4
6.550000,1967.559370,1966.077844,1.481526,139,4
6.575000,1980.518888,1979.029845,1.489042,138,4
6.600000,1993.432548,1991.936792,1.495756,137,4
6.625000,2006.334830,2004.835231,1.499599,136,4
6.650000,2019.241941,2017.741657,1.500284,135,4
6.675000,2032.169962,2030.667825,1.502138,134,4
6.700000,2045.169408,2043.657340,1.512068,133,4
6.725000,2058.197592,2056.665519,1.532073,132,4
6.750000,2071.223127,2069.663583,1.559544,131,4
6.775000,2084.265945,2082.675449,1.590496,130,4
6.800000,2097.333707,2095.713441,1.620266,129,4
6.825000,2110.421517,2108.776509,1.645008,128,4
6.850000,2123.564389,2121.901343,1.663046,127,4
6.875000,2136.794023,2135.120866,1.673157,126,4
6.900000,2150.083159,2148.407614,1.675546,125,4
6.925000,2163.424156,2161.753913,1.670243,124,4
6.950000,2176.837159,2175.180995,1.656165,123,4
6.975000,2190.284255,2188.654163,1.630091,122,4
7.000000,2203.728730,2202.138246,1.590483,121,4
7.025000,2217.151162,2215.606130,1.545032,120,4
7.050000,2230.584921,2229.082979,1.501941,119,4
7.075000,2244.052676,2242.581606,1.471070,118,4
7.100000,2257.540646,2256.079891,1.460754,117,4
7.125000,2271.073378,2269.601075,1.472303,116,4
7.150000,2284.653738,2283.152050,1.501688,115,4
7.175000,2298.253699,2296.713548,1.540150,114,4
7.200000,2311.934070,2310.356271,1.577799,113,4
7.225000,2325.684328,2324.076762,1.607566,112,4
7.250000,2339.482966,2337.855475,1.627491,111,4
7.275000,2353.286647,2351.651549,1.635098,110,4
7.300000,2367.118936,2365.487747,1.631189,109,4
7.325000,2381.084953,2379.467004,1.617949,108,4
7.350000,2395.136037,2393.535510,1.600527,107,4
7.375000,2409.230237,2407.642859,1.587378,106,4
7.400000,2423.412724,2421.829802,1.582921,105,4
7.425000,2437.647141,2436.061165,1.585976,104,4
7.450000,2451.899254,2450.306601,1.592653,103,4
7.475000,2466.154099,2464.553030,1.601068,102,4
7.500000,2480.390325,2478.778175,1.612150,101,4
7.525000,2494.571307,2492.948300,1.623007,100,4
7.550000,2508.716243,2507.088202,1.628040,99,4
7.575000,2522.840887,2521.214306,1.626581,98,4
7.600000,2536.883899,2535.259262,1.624637,97,4
7.625000,2550.838145,2549.209119,1.629026,96,4
7.650000,2564.781811,2563.145506,1.636305,95,4
7.675000,2578.780316,2577.140499,1.639817,94,4
7.700000,2592.834120,2591.202229,1.631891,93,4
7.725000,2606.926828,2605.320473,1.606355,92,4
7.750000,2620.995148,2619.434320,1.560828,91,4
7.775000,2635.024943,2633.521038,1.503905,90,4
7.800000,2649.124403,2647.673786,1.450617,89,4
7.825000,2663.320461,2661.911905,1.408556,88,4
7.850000,2677.540396,2676.157716,1.382680,87,4
7.875000,2691.720633,2690.353412,1.367220,86,4
7.900000,2705.897204,2704.540446,1.356758,85,4
7.925000,2720.126859,2718.781492,1.345367,84,4
7.950000,2734.333133,2733.007800,1.325333,83,4
7.975000,2748.386656,2747.090682,1.295974,82,4
8.000000,2762.348976,2761.081514,1.267462,81,4
8.025000,2776.312777,2775.059109,1.253668,80,4
8.050000,2790.321372,2789.065625,1.255747,79,4
8.075000,2804.300485,2803.021635,1.278850,78,4
8.100000,2818.257920,2816.938099,1.319820,77,4
8.125000,2832.190576,2830.808813,1.381763,76,4
8.150000,2846.062080,2844.601524,1.460556,75,4
8.175000,2859.875075,2858.334485,1.540590,74,4
8.200000,2873.697226,2872.079387,1.617839,73,4
8.225000,2887.454412,2885.761139,1.693274,72,4
8.250000,2901.104067,2899.334568,1.769498,71,4
8.275000,2914.695548,2912.841126,1.854422,70,4
8.300000,2928.274484,2926.325133,1.949351,69,4
8.325000,2941.882659,2939.827684,2.054974,68,4
8.350000,2955.508128,2953.345355,2.162772,67,4
8.375000,2969.095239,2966.840034,2.255205,66,4
8.400000,2982.667097,2980.353875,2.313222,65,4
8.425000,2996.278232,2993.947901,2.330332,64,4
8.450000,3009.917973,3007.610750,2.307223,63,4
8.475000,3023.583551,3021.317006,2.266545,62,4
8.500000,3037.290026,3035.064626,2.225400,61,4
8.525000,3051.047744,3048.864645,2.183098,60,4
8.550000,3064.884420,3062.748333,2.136087,59,4
8.575000,3078.692055,3076.616526,2.075529,58,4
8.600000,3092.562273,3090.548648,2.013625,57,4
8.625000,3106.537967,3104.593133,1.944834,56,4
8.650000,3120.644240,3118.755172,1.889068,55,4
8.675000,3134.903697,3133.046777,1.856921,54,4
8.700000,3149.372010,3147.523596,1.848414,53,4
8.725000,3164.120062,3162.249051,1.871012,52,4
8.750000,3179.102456,3177.188775,1.913681,51,4
8.775000,3194.170118,3192.215834,1.954284,50,4
8.800000,3209.370602,3207.402026,1.968576,49,4
8.825000,3224.752449,3222.797737,1.954712,48,4
8.850000,3240.371059,3238.447302,1.923758,47,4
8.875000,3256.244592,3254.353598,1.890994,46,4
8.900000,3272.225004,3270.360829,1.864176,45,4
8.925000,3288.255031,3286.406155,1.848877,44,4
8.950000,3304.380286,3302.544245,1.836040,43,4
8.975000,3320.465733,3318.643218,1.822514,42,4
9.000000,3336.467762,3334.653912,1.813850,41,4
9.025000,3352.338334,3350.518148,1.820186,40,4
9.050000,3367.854767,3366.013016,1.841750,39,4
9.075000,3382.983671,3381.098200,1.885471,38,4
9.100000,3397.744181,3395.805093,1.939088,37,4
9.125000,3412.604768,3410.604274,2.000494,36,4
9.150000,3427.647736,3425.578676,2.069060,35,4
9.175000,3442.744910,3440.624168,2.120742,34,4
9.200000,3457.822297,3455.672252,2.150045,33,4
9.225000,3472.856779,3470.706114,2.150665,32,4
9.250000,3487.801270,3485.674882,2.126388,31,4
9.275000,3502.488497,3500.402189,2.086307,30,4
9.300000,3516.869300,3514.842397,2.026903,29,4
9.325000,3530.989525,3529.044083,1.945441,28,4
9.350000,3545.115187,3543.281508,1.833679,27,4
9.375000,3559.290462,3557.590798,1.699664,26,4
9.400000,3573.416927,3571.855082,1.561845,25,4
9.425000,3587.477539,3586.051178,1.426361,24,4
9.450000,3601.593858,3600.282720,1.311138,23,4
9.475000,3615.663003,3614.437329,1.225674,22,4
9.500000,3629.754571,3628.550776,1.203795,21,4
9.525000,3643.784215,3642.555881,1.228334,20,4
9.550000,3657.581471,3656.296653,1.284818,19,4
9.575000,3671.065049,3669.724678,1.340372,18,4
9.600000,3684.591633,3683.207146,1.384487,17,4
9.625000,3698.334390,3696.896398,1.437993,16,4
9.650000,3712.013229,3710.514551,1.498679,15,4
9.675000,3725.591367,3724.025362,1.566005,14,4
9.700000,3738.631523,3736.978162,1.653361,13,4
9.725000,3750.570161,3748.828140,1.742020,12,4
9.750000,3761.789316,3759.952429,1.836887,11,4
9.775000,3772.701942,3770.756638,1.945305,10,4
9.800000,3783.351252,3781.290866,2.060386,9,4
9.825000,3794.269791,3792.075038,2.194753,8,4
9.850000,3805.902469,3803.517801,2.384668,7,4
9.875000,3817.521455,3814.922838,2.598616,6,4
9.900000,3828.116199,3825.280226,2.835973,5,4
9.925000,3836.720790,3833.697092,3.023698,4,4
9.950000,3843.884130,3840.718497,3.165633,3,4
9.975000,3850.522480,3847.081687,3.440793,2,4
10.000000,3857.876172,3854.554753,3.321420,1,4
